Event Id,Chip Name,Timestamp,Item Id
11253SR,shelfDelivered,2017-12-22 19:04:18,126s
11258SR,shelfMoved,2017-12-22 19:06:18,167s
11262SR,shelfMoved,2017-12-22 19:09:18,280s
11263SR,shelfDelivered,2017-12-22 19:10:18,167s
11276SR,shelfDelivered,2017-12-22 19:19:18,485s
11279SR,shelfMoved,2017-12-22 19:23:18,59s
11291SR,shelfDelivered,2017-12-22 19:30:18,280s
11300SR,shelfMoved,2017-12-22 19:36:18,192s
11302SR,shelfDelivered,2017-12-22 19:38:18,59s
11313SR,shelfMoved,2017-12-22 19:54:18,376s
11317SR,shelfDelivered,2017-12-22 19:58:18,376s
11318SR,shelfDelivered,2017-12-22 19:59:18,192s
11332SR,shelfMoved,2017-12-22 20:17:18,14s
11334SR,shelfMoved,2017-12-22 20:20:18,302s
11342SR,shelfDelivered,2017-12-22 20:33:18,302s
11352SR,shelfDelivered,2017-12-22 20:44:18,14s
11361SR,shelfMoved,2017-12-22 21:00:18,470s
11371SR,shelfMoved,2017-12-22 21:19:18,457s
11376SR,shelfDelivered,2017-12-22 21:25:18,470s
11392SR,shelfMoved,2017-12-22 21:41:18,311s
11394SR,shelfDelivered,2017-12-22 21:43:18,457s
11403SR,shelfDelivered,2017-12-22 21:55:18,311s
11404SR,shelfMoved,2017-12-22 21:56:18,178s
11416SR,shelfDelivered,2017-12-22 22:04:18,178s
11421SR,shelfMoved,2017-12-22 22:12:18,87s
11441SR,shelfMoved,2017-12-22 22:37:18,84s
11442SR,shelfDelivered,2017-12-22 22:38:18,87s
11445SR,shelfMoved,2017-12-22 22:40:18,42s
11466SR,shelfDelivered,2017-12-22 22:58:18,42s
11471SR,shelfDelivered,2017-12-22 23:03:18,84s
11477SR,shelfMoved,2017-12-22 23:07:18,88s
11487SR,shelfMoved,2017-12-22 23:20:18,211s
11489SR,shelfDelivered,2017-12-22 23:22:18,88s
11493SR,shelfDelivered,2017-12-22 23:30:18,211s
11505SR,shelfMoved,2017-12-22 23:45:18,187s
11515SR,shelfDelivered,2017-12-23 00:05:18,187s
11528SR,shelfMoved,2017-12-23 00:24:18,64s
11538SR,shelfDelivered,2017-12-23 00:38:18,64s
11541SR,shelfMoved,2017-12-23 00:43:18,387s
11554SR,shelfMoved,2017-12-23 01:04:18,289s
11563SR,shelfDelivered,2017-12-23 01:13:18,387s
11579SR,shelfMoved,2017-12-23 01:21:18,73s
11585SR,shelfDelivered,2017-12-23 01:29:18,289s
11590SR,shelfMoved,2017-12-23 01:34:18,271s
11591SR,shelfMoved,2017-12-23 01:35:18,50s
11593SR,shelfDelivered,2017-12-23 01:37:18,73s
11595SR,shelfDelivered,2017-12-23 01:39:18,50s
11612SR,shelfDelivered,2017-12-23 01:56:18,271s
11620SR,shelfMoved,2017-12-23 02:06:18,147s
11632SR,shelfDelivered,2017-12-23 02:36:18,147s
11641SR,shelfMoved,2017-12-23 02:42:18,29s
11649SR,shelfDelivered,2017-12-23 02:58:18,29s
11651SR,shelfMoved,2017-12-23 03:00:18,368s
11656SR,shelfDelivered,2017-12-23 03:06:18,368s
11668SR,shelfMoved,2017-12-23 03:28:18,36s
11671SR,shelfDelivered,2017-12-23 03:32:18,36s
11692SR,shelfMoved,2017-12-23 04:07:18,479s
11700SR,shelfMoved,2017-12-23 04:21:18,243s
11701SR,shelfMoved,2017-12-23 04:22:18,340s
11703SR,shelfDelivered,2017-12-23 04:24:18,479s
11723SR,shelfMoved,2017-12-23 04:42:18,219s
11726SR,shelfDelivered,2017-12-23 04:47:18,340s
11727SR,shelfDelivered,2017-12-23 04:47:18,219s
11731SR,shelfDelivered,2017-12-23 04:51:18,243s
11752SR,shelfMoved,2017-12-23 05:11:18,146s
11758SR,shelfMoved,2017-12-23 05:18:18,98s
11766SR,shelfDelivered,2017-12-23 05:27:18,146s
11774SR,shelfDelivered,2017-12-23 05:35:18,98s
11778SR,shelfMoved,2017-12-23 05:38:18,292s
11794SR,shelfDelivered,2017-12-23 05:57:18,292s
11800SR,shelfMoved,2017-12-23 06:06:18,314s
11808SR,shelfMoved,2017-12-23 06:14:18,40s
11811SR,shelfDelivered,2017-12-23 06:21:18,314s
11819SR,shelfDelivered,2017-12-23 06:27:18,40s
11840SR,shelfMoved,2017-12-23 06:55:18,240s
11847SR,shelfMoved,2017-12-23 07:05:18,242s
11860SR,shelfMoved,2017-12-23 07:23:18,416s
11862SR,shelfDelivered,2017-12-23 07:25:18,240s
11868SR,shelfDelivered,2017-12-23 07:28:18,416s
11874SR,shelfDelivered,2017-12-23 07:35:18,242s
11884SR,shelfMoved,2017-12-23 07:50:18,395s
11892SR,shelfMoved,2017-12-23 08:05:18,488s
11895SR,shelfDelivered,2017-12-23 08:14:18,395s
11909SR,shelfDelivered,2017-12-23 08:31:18,488s
11916SR,shelfMoved,2017-12-23 08:36:18,312s
11929SR,shelfMoved,2017-12-23 08:51:18,116s
11931SR,shelfMoved,2017-12-23 08:51:18,406s
11935SR,shelfDelivered,2017-12-23 09:01:18,116s
11937SR,shelfDelivered,2017-12-23 09:02:18,312s
11941SR,shelfDelivered,2017-12-23 09:07:18,406s
11959SR,shelfMoved,2017-12-23 09:31:18,207s
11967SR,shelfMoved,2017-12-23 09:47:18,354s
11973SR,shelfDelivered,2017-12-23 09:50:18,354s
11981SR,shelfDelivered,2017-12-23 10:00:18,207s
11982SR,shelfMoved,2017-12-23 10:01:18,420s
12004SR,shelfMoved,2017-12-23 10:22:18,221s
12007SR,shelfDelivered,2017-12-23 10:25:18,420s
12017SR,shelfMoved,2017-12-23 10:32:18,411s
12020SR,shelfDelivered,2017-12-23 10:36:18,411s
12026SR,shelfMoved,2017-12-23 10:40:18,95s
12036SR,shelfDelivered,2017-12-23 10:46:18,221s
12046SR,shelfDelivered,2017-12-23 10:52:18,95s
12052SR,shelfMoved,2017-12-23 11:00:18,103s
12059SR,shelfMoved,2017-12-23 11:11:18,67s
12064SR,shelfDelivered,2017-12-23 11:29:18,67s
12078SR,shelfMoved,2017-12-23 11:47:18,15s
12087SR,shelfMoved,2017-12-23 12:00:18,167s
12095SR,shelfDelivered,2017-12-23 12:10:18,167s
12100SR,shelfDelivered,2017-12-23 12:17:18,15s
12116SR,shelfMoved,2017-12-23 12:32:18,65s
12125SR,shelfDelivered,2017-12-23 12:44:18,65s
12127SR,shelfMoved,2017-12-23 12:46:18,60s
12139SR,shelfMoved,2017-12-23 12:57:18,442s
12155SR,shelfDelivered,2017-12-23 13:15:18,60s
12160SR,shelfMoved,2017-12-23 13:20:18,277s
12164SR,shelfDelivered,2017-12-23 13:24:18,442s
12169SR,shelfMoved,2017-12-23 13:30:18,110s
12184SR,shelfDelivered,2017-12-23 13:49:18,277s
12194SR,shelfDelivered,2017-12-23 14:00:18,110s
12199SR,shelfMoved,2017-12-23 14:03:18,366s
12205SR,shelfMoved,2017-12-23 14:09:18,281s
12212SR,shelfDelivered,2017-12-23 14:21:18,366s
12223SR,shelfMoved,2017-12-23 14:32:18,90s
12226SR,shelfDelivered,2017-12-23 14:38:18,281s
12235SR,shelfDelivered,2017-12-23 14:50:18,90s
12240SR,shelfMoved,2017-12-23 14:55:18,42s
12251SR,shelfMoved,2017-12-23 15:09:18,37s
12257SR,shelfDelivered,2017-12-23 15:16:18,42s
12266SR,shelfMoved,2017-12-23 15:24:18,166s
12272SR,shelfDelivered,2017-12-23 15:35:18,37s
12282SR,shelfDelivered,2017-12-23 15:40:18,166s
12297SR,shelfMoved,2017-12-23 15:59:18,250s
12313SR,shelfMoved,2017-12-23 16:16:18,179s
12320SR,shelfMoved,2017-12-23 16:22:18,8s
12322SR,shelfMoved,2017-12-23 16:23:18,0s
12323SR,shelfDelivered,2017-12-23 16:25:18,250s
12326SR,shelfDelivered,2017-12-23 16:27:18,179s
12346SR,shelfDelivered,2017-12-23 16:47:18,8s
12349SR,shelfDelivered,2017-12-23 16:49:18,0s
12361SR,shelfMoved,2017-12-23 16:59:18,244s
12367SR,shelfDelivered,2017-12-23 17:06:18,244s
12381SR,shelfMoved,2017-12-23 17:36:18,213s
12397SR,shelfDelivered,2017-12-23 17:49:18,213s
12398SR,shelfMoved,2017-12-23 17:50:18,412s
12399SR,shelfMoved,2017-12-23 17:50:18,112s
12407SR,shelfDelivered,2017-12-23 18:00:18,412s
12416SR,shelfMoved,2017-12-23 18:07:18,156s
12418SR,shelfDelivered,2017-12-23 18:10:18,112s
12428SR,shelfDelivered,2017-12-23 18:15:18,156s
12445SR,shelfMoved,2017-12-23 18:40:18,425s
12455SR,shelfMoved,2017-12-23 18:47:18,10s
12458SR,shelfMoved,2017-12-23 18:50:18,57s
12467SR,shelfDelivered,2017-12-23 18:55:18,57s
12469SR,shelfDelivered,2017-12-23 18:57:18,425s
12478SR,shelfMoved,2017-12-23 19:04:18,178s
12484SR,shelfDelivered,2017-12-23 19:07:18,10s
12496SR,shelfDelivered,2017-12-23 19:20:18,178s
12497SR,shelfMoved,2017-12-23 19:20:18,57s
12500SR,shelfMoved,2017-12-23 19:23:18,47s
12503SR,shelfDelivered,2017-12-23 19:25:18,57s
12512SR,shelfDelivered,2017-12-23 19:32:18,47s
12522SR,shelfMoved,2017-12-23 19:42:18,432s
12529SR,shelfMoved,2017-12-23 19:54:18,66s
12533SR,shelfDelivered,2017-12-23 19:58:18,432s
12539SR,shelfDelivered,2017-12-23 20:09:18,66s
12561SR,shelfMoved,2017-12-23 20:39:18,386s
12574SR,shelfDelivered,2017-12-23 21:03:18,386s
12578SR,shelfMoved,2017-12-23 21:09:18,196s
12593SR,shelfDelivered,2017-12-23 21:28:18,196s
12599SR,shelfMoved,2017-12-23 21:35:18,33s
12610SR,shelfMoved,2017-12-23 21:52:18,289s
12618SR,shelfDelivered,2017-12-23 22:00:18,33s
12619SR,shelfMoved,2017-12-23 22:02:18,437s
12634SR,shelfDelivered,2017-12-23 22:18:18,289s
12644SR,shelfDelivered,2017-12-23 22:29:18,437s
12659SR,shelfMoved,2017-12-23 22:43:18,63s
12663SR,shelfMoved,2017-12-23 22:53:18,339s
12667SR,shelfDelivered,2017-12-23 23:00:18,63s
12680SR,shelfMoved,2017-12-23 23:08:18,142s
12683SR,shelfDelivered,2017-12-23 23:16:18,339s
12690SR,shelfDelivered,2017-12-23 23:24:18,142s
12703SR,shelfMoved,2017-12-23 23:48:18,478s
12707SR,shelfDelivered,2017-12-23 23:50:18,478s
12716SR,shelfMoved,2017-12-23 23:57:18,54s
12729SR,shelfDelivered,2017-12-24 00:24:18,54s
12740SR,shelfMoved,2017-12-24 00:37:18,206s
12753SR,shelfDelivered,2017-12-24 01:05:18,206s
12757SR,shelfMoved,2017-12-24 01:08:18,374s
12765SR,shelfDelivered,2017-12-24 01:13:18,374s
12774SR,shelfMoved,2017-12-24 01:27:18,448s
12781SR,shelfDelivered,2017-12-24 01:39:18,448s
12805SR,shelfMoved,2017-12-24 02:37:18,31s
12806SR,shelfMoved,2017-12-24 02:38:18,166s
12815SR,shelfDelivered,2017-12-24 03:02:18,166s
12829SR,shelfMoved,2017-12-24 03:19:18,26s
12839SR,shelfMoved,2017-12-24 03:36:18,491s
12844SR,shelfDelivered,2017-12-24 03:43:18,26s
12849SR,shelfDelivered,2017-12-24 03:46:18,491s
12865SR,shelfMoved,2017-12-24 04:08:18,13s
12870SR,shelfDelivered,2017-12-24 04:13:18,13s
12881SR,shelfMoved,2017-12-24 04:31:18,323s
12890SR,shelfMoved,2017-12-24 04:38:18,253s
12892SR,shelfMoved,2017-12-24 04:41:18,495s
12896SR,shelfDelivered,2017-12-24 04:45:18,323s
12905SR,shelfDelivered,2017-12-24 04:52:18,253s
12909SR,shelfDelivered,2017-12-24 04:57:18,495s
12923SR,shelfMoved,2017-12-24 05:28:18,193s
12933SR,shelfMoved,2017-12-24 05:40:18,42s
12945SR,shelfDelivered,2017-12-24 05:54:18,193s
12951SR,shelfMoved,2017-12-24 05:57:18,89s
12957SR,shelfDelivered,2017-12-24 06:02:18,42s
12969SR,shelfMoved,2017-12-24 06:10:18,271s
12973SR,shelfDelivered,2017-12-24 06:16:18,271s
12976SR,shelfMoved,2017-12-24 06:19:18,373s
12978SR,shelfDelivered,2017-12-24 06:21:18,89s
12980SR,shelfMoved,2017-12-24 06:24:18,420s
12997SR,shelfDelivered,2017-12-24 06:33:18,373s
13002SR,shelfDelivered,2017-12-24 06:42:18,420s
13004SR,shelfMoved,2017-12-24 06:44:18,344s
13019SR,shelfMoved,2017-12-24 07:00:18,472s
13021SR,shelfDelivered,2017-12-24 07:03:18,344s
13031SR,shelfMoved,2017-12-24 07:10:18,462s
13040SR,shelfDelivered,2017-12-24 07:24:18,462s
13046SR,shelfMoved,2017-12-24 07:32:18,451s
13049SR,shelfDelivered,2017-12-24 07:37:18,451s
13070SR,shelfMoved,2017-12-24 08:12:18,429s
13085SR,shelfMoved,2017-12-24 08:33:18,467s
13088SR,shelfDelivered,2017-12-24 08:38:18,429s
13094SR,shelfDelivered,2017-12-24 08:43:18,467s
13104SR,shelfMoved,2017-12-24 08:57:18,310s
13120SR,shelfMoved,2017-12-24 09:07:18,349s
13122SR,shelfMoved,2017-12-24 09:08:18,242s
13130SR,shelfDelivered,2017-12-24 09:14:18,310s
13132SR,shelfDelivered,2017-12-24 09:15:18,242s
13139SR,shelfMoved,2017-12-24 09:19:18,219s
13145SR,shelfMoved,2017-12-24 09:22:18,312s
13149SR,shelfDelivered,2017-12-24 09:24:18,349s
13167SR,shelfMoved,2017-12-24 09:40:18,403s
13172SR,shelfDelivered,2017-12-24 09:43:18,219s
13173SR,shelfDelivered,2017-12-24 09:43:18,312s
13181SR,shelfMoved,2017-12-24 09:49:18,101s
13194SR,shelfMoved,2017-12-24 10:02:18,218s
13198SR,shelfDelivered,2017-12-24 10:06:18,403s
13205SR,shelfDelivered,2017-12-24 10:10:18,218s
13208SR,shelfMoved,2017-12-24 10:12:18,419s
13216SR,shelfDelivered,2017-12-24 10:19:18,101s
13219SR,shelfDelivered,2017-12-24 10:21:18,419s
13229SR,shelfMoved,2017-12-24 10:31:18,23s
13234SR,shelfMoved,2017-12-24 10:36:18,454s
13239SR,shelfDelivered,2017-12-24 10:43:18,454s
13242SR,shelfDelivered,2017-12-24 10:45:18,23s
13265SR,shelfMoved,2017-12-24 11:28:18,83s
13267SR,shelfMoved,2017-12-24 11:30:18,198s
13273SR,shelfDelivered,2017-12-24 11:44:18,198s
13277SR,shelfDelivered,2017-12-24 11:52:18,83s
13300SR,shelfMoved,2017-12-24 12:17:18,469s
13307SR,shelfMoved,2017-12-24 12:30:18,162s
13311SR,shelfMoved,2017-12-24 12:33:18,73s
13318SR,shelfDelivered,2017-12-24 12:37:18,469s
13325SR,shelfDelivered,2017-12-24 12:42:18,162s
13338SR,shelfDelivered,2017-12-24 12:49:18,73s
13342SR,shelfMoved,2017-12-24 12:53:18,87s
13348SR,shelfDelivered,2017-12-24 12:59:18,87s
13352SR,shelfMoved,2017-12-24 13:09:18,273s
13359SR,shelfDelivered,2017-12-24 13:14:18,273s
13371SR,shelfMoved,2017-12-24 13:22:18,194s
13378SR,shelfDelivered,2017-12-24 13:41:18,194s
13391SR,shelfMoved,2017-12-24 13:51:18,449s
13394SR,shelfMoved,2017-12-24 13:54:18,22s
13406SR,shelfDelivered,2017-12-24 14:09:18,22s
13411SR,shelfDelivered,2017-12-24 14:15:18,449s
13415SR,shelfMoved,2017-12-24 14:17:18,1s
13428SR,shelfMoved,2017-12-24 14:31:18,84s
13433SR,shelfMoved,2017-12-24 14:39:18,120s
13439SR,shelfDelivered,2017-12-24 14:46:18,1s
13440SR,shelfDelivered,2017-12-24 14:47:18,84s
13456SR,shelfMoved,2017-12-24 15:00:18,125s
13458SR,shelfDelivered,2017-12-24 15:04:18,125s
13462SR,shelfDelivered,2017-12-24 15:10:18,120s
13472SR,shelfMoved,2017-12-24 15:18:18,349s
13487SR,shelfMoved,2017-12-24 15:54:18,79s
13493SR,shelfDelivered,2017-12-24 16:04:18,79s
13507SR,shelfMoved,2017-12-24 16:26:18,381s
13510SR,shelfMoved,2017-12-24 16:28:18,166s
13523SR,shelfMoved,2017-12-24 16:42:18,85s
13532SR,shelfDelivered,2017-12-24 16:46:18,166s
13539SR,shelfDelivered,2017-12-24 16:53:18,85s
13540SR,shelfMoved,2017-12-24 16:53:18,78s
13543SR,shelfDelivered,2017-12-24 16:56:18,381s
13554SR,shelfMoved,2017-12-24 17:04:18,143s
13559SR,shelfDelivered,2017-12-24 17:06:18,78s
13566SR,shelfDelivered,2017-12-24 17:13:18,143s
13570SR,shelfMoved,2017-12-24 17:16:18,61s
13575SR,shelfDelivered,2017-12-24 17:24:18,61s
13586SR,shelfMoved,2017-12-24 17:35:18,284s
13595SR,shelfDelivered,2017-12-24 18:04:18,284s
13609SR,shelfMoved,2017-12-24 18:21:18,112s
13619SR,shelfDelivered,2017-12-24 18:35:18,112s
13620SR,shelfMoved,2017-12-24 18:37:18,353s
13635SR,shelfDelivered,2017-12-24 18:59:18,353s
13641SR,shelfMoved,2017-12-24 19:03:18,271s
13655SR,shelfDelivered,2017-12-24 19:33:18,271s
13664SR,shelfMoved,2017-12-24 19:40:18,389s
13677SR,shelfDelivered,2017-12-24 19:59:18,389s
13686SR,shelfMoved,2017-12-24 20:09:18,248s
13692SR,shelfMoved,2017-12-24 20:17:18,436s
13707SR,shelfDelivered,2017-12-24 20:39:18,248s
13713SR,shelfDelivered,2017-12-24 20:43:18,436s
13719SR,shelfMoved,2017-12-24 20:50:18,31s
13724SR,shelfDelivered,2017-12-24 20:54:18,31s
13735SR,shelfMoved,2017-12-24 21:04:18,291s
13744SR,shelfMoved,2017-12-24 21:14:18,244s
13747SR,shelfDelivered,2017-12-24 21:17:18,291s
13763SR,shelfDelivered,2017-12-24 21:42:18,244s
13764SR,shelfMoved,2017-12-24 21:44:18,412s
13778SR,shelfDelivered,2017-12-24 21:57:18,412s
13784SR,shelfMoved,2017-12-24 22:02:18,455s
13788SR,shelfDelivered,2017-12-24 22:09:18,455s
13794SR,shelfMoved,2017-12-24 22:20:18,481s
13799SR,shelfDelivered,2017-12-24 22:32:18,481s
13804SR,shelfMoved,2017-12-24 22:38:18,179s
13814SR,shelfDelivered,2017-12-24 22:56:18,179s
13828SR,shelfMoved,2017-12-24 23:05:18,245s
13831SR,shelfMoved,2017-12-24 23:09:18,47s
13842SR,shelfMoved,2017-12-24 23:24:18,340s
13846SR,shelfMoved,2017-12-24 23:34:18,190s
13847SR,shelfDelivered,2017-12-24 23:35:18,245s
13851SR,shelfDelivered,2017-12-24 23:37:18,47s
13864SR,shelfDelivered,2017-12-24 23:48:18,340s
13874SR,shelfMoved,2017-12-24 23:55:18,178s
13879SR,shelfDelivered,2017-12-25 00:00:18,190s
13887SR,shelfDelivered,2017-12-25 00:10:18,178s
13901SR,shelfMoved,2017-12-25 00:18:18,267s
13907SR,shelfDelivered,2017-12-25 00:29:18,267s
13908SR,shelfMoved,2017-12-25 00:30:18,9s
13916SR,shelfMoved,2017-12-25 00:35:18,340s
13917SR,shelfMoved,2017-12-25 00:36:18,457s
13935SR,shelfDelivered,2017-12-25 00:53:18,9s
13944SR,shelfDelivered,2017-12-25 01:02:18,340s
13945SR,shelfDelivered,2017-12-25 01:03:18,457s
13964SR,shelfMoved,2017-12-25 01:28:18,401s
13978SR,shelfDelivered,2017-12-25 01:56:18,401s
13992SR,shelfMoved,2017-12-25 02:15:18,329s
13997SR,shelfMoved,2017-12-25 02:20:18,212s
14005SR,shelfDelivered,2017-12-25 02:43:18,329s
14007SR,shelfDelivered,2017-12-25 02:45:18,212s
14027SR,shelfMoved,2017-12-25 03:20:18,429s
14037SR,shelfMoved,2017-12-25 03:27:18,353s
14044SR,shelfMoved,2017-12-25 03:37:18,68s
14048SR,shelfMoved,2017-12-25 03:42:18,112s
14050SR,shelfDelivered,2017-12-25 03:44:18,429s
14052SR,shelfDelivered,2017-12-25 03:45:18,112s
14065SR,shelfDelivered,2017-12-25 03:54:18,353s
14073SR,shelfDelivered,2017-12-25 04:06:18,68s
14077SR,shelfMoved,2017-12-25 04:10:18,92s
14083SR,shelfMoved,2017-12-25 04:13:18,467s
14090SR,shelfDelivered,2017-12-25 04:27:18,92s
14100SR,shelfDelivered,2017-12-25 04:34:18,467s
14106SR,shelfMoved,2017-12-25 04:37:18,253s
14110SR,shelfDelivered,2017-12-25 04:52:18,253s
14122SR,shelfMoved,2017-12-25 05:00:18,105s
14128SR,shelfMoved,2017-12-25 05:15:18,85s
14135SR,shelfDelivered,2017-12-25 05:20:18,105s
14143SR,shelfMoved,2017-12-25 05:27:18,166s
14146SR,shelfDelivered,2017-12-25 05:31:18,85s
14148SR,shelfDelivered,2017-12-25 05:33:18,166s
14158SR,shelfMoved,2017-12-25 05:40:18,215s
14166SR,shelfMoved,2017-12-25 05:48:18,480s
14175SR,shelfMoved,2017-12-25 06:04:18,20s
14177SR,shelfDelivered,2017-12-25 06:07:18,480s
14178SR,shelfDelivered,2017-12-25 06:08:18,215s
14180SR,shelfDelivered,2017-12-25 06:11:18,20s
14198SR,shelfMoved,2017-12-25 06:28:18,446s
14210SR,shelfDelivered,2017-12-25 06:54:18,446s
14220SR,shelfMoved,2017-12-25 07:15:18,308s
14235SR,shelfMoved,2017-12-25 07:37:18,393s
14239SR,shelfDelivered,2017-12-25 07:39:18,308s
14253SR,shelfMoved,2017-12-25 07:58:18,261s
14255SR,shelfDelivered,2017-12-25 07:59:18,393s
14260SR,shelfMoved,2017-12-25 08:05:18,418s
14277SR,shelfDelivered,2017-12-25 08:25:18,261s
14280SR,shelfMoved,2017-12-25 08:28:18,97s
14288SR,shelfDelivered,2017-12-25 08:33:18,418s
14291SR,shelfDelivered,2017-12-25 08:36:18,97s
14307SR,shelfMoved,2017-12-25 09:03:18,205s
14328SR,shelfMoved,2017-12-25 09:29:18,210s
14330SR,shelfDelivered,2017-12-25 09:31:18,205s
14336SR,shelfMoved,2017-12-25 09:35:18,120s
14347SR,shelfDelivered,2017-12-25 09:47:18,120s
14351SR,shelfDelivered,2017-12-25 09:50:18,210s
14362SR,shelfMoved,2017-12-25 10:02:18,386s
14368SR,shelfDelivered,2017-12-25 10:11:18,386s
14373SR,shelfMoved,2017-12-25 10:23:18,440s
14390SR,shelfMoved,2017-12-25 10:51:18,49s
14397SR,shelfDelivered,2017-12-25 11:04:18,49s
14407SR,shelfMoved,2017-12-25 11:14:18,1s
14417SR,shelfMoved,2017-12-25 11:27:18,61s
14420SR,shelfDelivered,2017-12-25 11:32:18,1s
14426SR,shelfMoved,2017-12-25 11:38:18,470s
14436SR,shelfDelivered,2017-12-25 11:55:18,61s
14445SR,shelfDelivered,2017-12-25 12:06:18,470s
14457SR,shelfMoved,2017-12-25 12:20:18,385s
14464SR,shelfDelivered,2017-12-25 12:27:18,385s
14475SR,shelfMoved,2017-12-25 12:35:18,162s
14478SR,shelfMoved,2017-12-25 12:37:18,130s
14481SR,shelfMoved,2017-12-25 12:43:18,83s
14487SR,shelfMoved,2017-12-25 12:49:18,431s
14488SR,shelfMoved,2017-12-25 12:49:18,249s
14495SR,shelfDelivered,2017-12-25 12:54:18,249s
14496SR,shelfDelivered,2017-12-25 12:55:18,431s
14497SR,shelfDelivered,2017-12-25 12:57:18,83s
14508SR,shelfDelivered,2017-12-25 13:05:18,162s
14510SR,shelfDelivered,2017-12-25 13:07:18,130s
14527SR,shelfMoved,2017-12-25 13:23:18,483s
14538SR,shelfDelivered,2017-12-25 13:42:18,483s
14547SR,shelfMoved,2017-12-25 13:53:18,476s
14558SR,shelfMoved,2017-12-25 14:05:18,421s
14566SR,shelfMoved,2017-12-25 14:17:18,343s
14569SR,shelfDelivered,2017-12-25 14:23:18,476s
14577SR,shelfDelivered,2017-12-25 14:30:18,421s
14578SR,shelfDelivered,2017-12-25 14:30:18,343s
14584SR,shelfMoved,2017-12-25 14:34:18,473s
14591SR,shelfDelivered,2017-12-25 14:49:18,473s
14609SR,shelfMoved,2017-12-25 15:12:18,239s
14620SR,shelfDelivered,2017-12-25 15:27:18,239s
14623SR,shelfMoved,2017-12-25 15:29:18,165s
14630SR,shelfMoved,2017-12-25 15:35:18,102s
14644SR,shelfMoved,2017-12-25 15:51:18,438s
14646SR,shelfMoved,2017-12-25 15:52:18,371s
14648SR,shelfDelivered,2017-12-25 15:54:18,165s
14654SR,shelfDelivered,2017-12-25 16:00:18,102s
14659SR,shelfDelivered,2017-12-25 16:02:18,438s
14667SR,shelfDelivered,2017-12-25 16:07:18,371s
14676SR,shelfMoved,2017-12-25 16:22:18,116s
14693SR,shelfMoved,2017-12-25 16:36:18,469s
14699SR,shelfMoved,2017-12-25 16:45:18,83s
14701SR,shelfDelivered,2017-12-25 16:49:18,116s
14711SR,shelfMoved,2017-12-25 16:55:18,331s
14713SR,shelfDelivered,2017-12-25 16:57:18,469s
14725SR,shelfDelivered,2017-12-25 17:08:18,83s
14734SR,shelfDelivered,2017-12-25 17:21:18,331s
14740SR,shelfMoved,2017-12-25 17:25:18,221s
14746SR,shelfDelivered,2017-12-25 17:30:18,221s
14759SR,shelfMoved,2017-12-25 17:46:18,188s
14769SR,shelfMoved,2017-12-25 18:02:18,124s
14774SR,shelfDelivered,2017-12-25 18:07:18,188s
14775SR,shelfMoved,2017-12-25 18:08:18,244s
14794SR,shelfMoved,2017-12-25 18:25:18,108s
14796SR,shelfDelivered,2017-12-25 18:27:18,244s
14801SR,shelfDelivered,2017-12-25 18:32:18,124s
14806SR,shelfMoved,2017-12-25 18:36:18,491s
14817SR,shelfDelivered,2017-12-25 18:49:18,491s
14821SR,shelfDelivered,2017-12-25 18:55:18,108s
14837SR,shelfMoved,2017-12-25 19:09:18,413s
14849SR,shelfMoved,2017-12-25 19:26:18,433s
14851SR,shelfDelivered,2017-12-25 19:27:18,413s
14859SR,shelfMoved,2017-12-25 19:34:18,139s
14863SR,shelfDelivered,2017-12-25 19:40:18,139s
14874SR,shelfDelivered,2017-12-25 19:49:18,433s
14884SR,shelfMoved,2017-12-25 19:57:18,120s
14885SR,shelfMoved,2017-12-25 19:58:18,140s
14893SR,shelfDelivered,2017-12-25 20:09:18,140s
14894SR,shelfDelivered,2017-12-25 20:10:18,120s
14905SR,shelfMoved,2017-12-25 20:18:18,41s
14907SR,shelfMoved,2017-12-25 20:20:18,163s
14910SR,shelfDelivered,2017-12-25 20:24:18,163s
14922SR,shelfDelivered,2017-12-25 20:37:18,41s
14932SR,shelfMoved,2017-12-25 20:45:18,132s
14938SR,shelfMoved,2017-12-25 20:57:18,172s
14944SR,shelfMoved,2017-12-25 21:02:18,233s
14946SR,shelfDelivered,2017-12-25 21:08:18,233s
14950SR,shelfDelivered,2017-12-25 21:11:18,132s
14963SR,shelfDelivered,2017-12-25 21:21:18,172s
14967SR,shelfMoved,2017-12-25 21:25:18,192s
14982SR,shelfDelivered,2017-12-25 21:53:18,192s
14989SR,shelfMoved,2017-12-25 22:03:18,25s
15000SR,shelfDelivered,2017-12-25 22:28:18,25s
15016SR,shelfMoved,2017-12-25 23:03:18,149s
15027SR,shelfDelivered,2017-12-25 23:28:18,149s
15041SR,shelfMoved,2017-12-25 23:43:18,204s
15048SR,shelfMoved,2017-12-25 23:52:18,353s
15057SR,shelfDelivered,2017-12-26 00:02:18,204s
15069SR,shelfMoved,2017-12-26 00:09:18,64s
15071SR,shelfDelivered,2017-12-26 00:14:18,353s
15074SR,shelfMoved,2017-12-26 00:18:18,298s
15082SR,shelfDelivered,2017-12-26 00:24:18,64s
15092SR,shelfDelivered,2017-12-26 00:38:18,298s
15094SR,shelfMoved,2017-12-26 00:40:18,72s
15116SR,shelfMoved,2017-12-26 01:01:18,227s
15120SR,shelfMoved,2017-12-26 01:06:18,196s
