Event Id,Chip Name,Timestamp,Item Id
9123RR,disposeShelf,2017-12-21 04:01:18,22r
9158RR,disposeShelf,2017-12-21 04:53:18,34r
9163RR,disposeShelf,2017-12-21 04:58:18,66r
9190RR,disposeShelf,2017-12-21 05:31:18,59r
9194RR,disposeShelf,2017-12-21 05:33:18,53r
9211RR,disposeShelf,2017-12-21 05:45:18,85r
9213RR,disposeShelf,2017-12-21 05:48:18,38r
9219RR,disposeShelf,2017-12-21 05:53:18,42r
9247RR,disposeShelf,2017-12-21 06:43:18,33r
9264RR,disposeShelf,2017-12-21 07:00:18,13r
9277RR,disposeShelf,2017-12-21 07:14:18,70r
9291RR,disposeShelf,2017-12-21 07:35:18,99r
9299RR,disposeShelf,2017-12-21 07:46:18,72r
9331RR,disposeShelf,2017-12-21 08:20:18,84r
9342RR,disposeShelf,2017-12-21 08:30:18,80r
9353RR,disposeShelf,2017-12-21 08:47:18,86r
9379RR,disposeShelf,2017-12-21 09:22:18,25r
9386RR,disposeShelf,2017-12-21 09:25:18,57r
9399RR,disposeShelf,2017-12-21 09:40:18,30r
9422RR,disposeShelf,2017-12-21 10:10:18,23r
9439RR,disposeShelf,2017-12-21 10:35:18,37r
9462RR,disposeShelf,2017-12-21 10:57:18,93r
9482RR,disposeShelf,2017-12-21 11:15:18,32r
9487RR,disposeShelf,2017-12-21 11:18:18,20r
9505RR,disposeShelf,2017-12-21 11:38:18,26r
9520RR,disposeShelf,2017-12-21 11:49:18,81r
9534RR,disposeShelf,2017-12-21 12:05:18,17r
9547RR,disposeShelf,2017-12-21 12:21:18,74r
9560RR,disposeShelf,2017-12-21 12:40:18,76r
9601RR,disposeShelf,2017-12-21 13:19:18,40r
9604RR,disposeShelf,2017-12-21 13:21:18,24r
9617RR,disposeShelf,2017-12-21 13:39:18,87r
9627RR,disposeShelf,2017-12-21 13:45:18,10r
9647RR,disposeShelf,2017-12-21 14:20:18,17r
9667RR,disposeShelf,2017-12-21 14:50:18,93r
9706RR,disposeShelf,2017-12-21 15:32:18,47r
9718RR,disposeShelf,2017-12-21 15:48:18,92r
9720RR,disposeShelf,2017-12-21 15:49:18,60r
9722RR,disposeShelf,2017-12-21 15:51:18,0r
9765RR,disposeShelf,2017-12-21 16:46:18,96r
9777RR,disposeShelf,2017-12-21 16:52:18,5r
9790RR,disposeShelf,2017-12-21 17:07:18,49r
9806RR,disposeShelf,2017-12-21 17:21:18,89r
9823RR,disposeShelf,2017-12-21 17:41:18,43r
9838RR,disposeShelf,2017-12-21 17:52:18,63r
9839RR,disposeShelf,2017-12-21 17:53:18,39r
9887RR,disposeShelf,2017-12-21 18:44:18,44r
9895RR,disposeShelf,2017-12-21 18:51:18,15r
9910RR,disposeShelf,2017-12-21 19:07:18,61r
9935RR,disposeShelf,2017-12-21 19:29:18,83r
9941RR,disposeShelf,2017-12-21 19:33:18,62r
9945RR,disposeShelf,2017-12-21 19:35:18,12r
9970RR,disposeShelf,2017-12-21 20:12:18,27r
9977RR,disposeShelf,2017-12-21 20:20:18,41r
10010RR,disposeShelf,2017-12-21 21:04:18,50r
10030RR,disposeShelf,2017-12-21 21:21:18,77r
10037RR,disposeShelf,2017-12-21 21:28:18,16r
10046RR,disposeShelf,2017-12-21 21:35:18,21r
10053RR,disposeShelf,2017-12-21 21:40:18,4r
10096RR,disposeShelf,2017-12-21 22:14:18,55r
10105RR,disposeShelf,2017-12-21 22:19:18,73r
10107RR,disposeShelf,2017-12-21 22:20:18,56r
10119RR,disposeShelf,2017-12-21 22:29:18,9r
10141RR,disposeShelf,2017-12-21 22:49:18,1r
10155RR,disposeShelf,2017-12-21 23:02:18,7r
10157RR,disposeShelf,2017-12-21 23:04:18,29r
10173RR,disposeShelf,2017-12-21 23:28:18,64r
10184RR,disposeShelf,2017-12-21 23:44:18,94r
10210RR,disposeShelf,2017-12-22 00:22:18,6r
10227RR,disposeShelf,2017-12-22 00:51:18,58r
10260RR,disposeShelf,2017-12-22 01:26:18,78r
10262RR,disposeShelf,2017-12-22 01:27:18,36r
10283RR,disposeShelf,2017-12-22 01:46:18,91r
10308RR,disposeShelf,2017-12-22 02:09:18,82r
10317RR,disposeShelf,2017-12-22 02:16:18,51r
10339RR,disposeShelf,2017-12-22 02:41:18,48r
10347RR,disposeShelf,2017-12-22 02:50:18,31r
10361RR,disposeShelf,2017-12-22 03:04:18,69r
10381RR,disposeShelf,2017-12-22 03:29:18,67r
10393RR,disposeShelf,2017-12-22 03:46:18,68r
10410RR,disposeShelf,2017-12-22 04:13:18,71r
10437RR,disposeShelf,2017-12-22 04:38:18,97r
10455RR,disposeShelf,2017-12-22 04:57:18,65r
10456RR,disposeShelf,2017-12-22 04:58:18,88r
10468RR,disposeShelf,2017-12-22 05:12:18,54r
10493RR,disposeShelf,2017-12-22 05:54:18,11r
10503RR,disposeShelf,2017-12-22 06:05:18,35r
10512RR,disposeShelf,2017-12-22 06:13:18,7r
10551RR,disposeShelf,2017-12-22 07:01:18,98r
10553RR,disposeShelf,2017-12-22 07:03:18,14r
10568RR,disposeShelf,2017-12-22 07:16:18,18r
10585RR,disposeShelf,2017-12-22 07:32:18,45r
10596RR,disposeShelf,2017-12-22 07:44:18,2r
10598RR,disposeShelf,2017-12-22 07:46:18,21r
10648RR,disposeShelf,2017-12-22 08:37:18,22r
10658RR,disposeShelf,2017-12-22 08:44:18,8r
10670RR,disposeShelf,2017-12-22 08:55:18,34r
10671RR,disposeShelf,2017-12-22 08:55:18,66r
10690RR,disposeShelf,2017-12-22 09:12:18,52r
10703RR,disposeShelf,2017-12-22 09:20:18,59r
10720RR,disposeShelf,2017-12-22 09:44:18,53r
10723RR,disposeShelf,2017-12-22 09:46:18,85r
10753RR,disposeShelf,2017-12-22 10:23:18,42r
10754RR,disposeShelf,2017-12-22 10:23:18,38r
10769RR,disposeShelf,2017-12-22 10:39:18,0r
10805RR,disposeShelf,2017-12-22 11:14:18,28r
10825RR,disposeShelf,2017-12-22 11:30:18,13r
10834RR,disposeShelf,2017-12-22 11:35:18,70r
10836RR,disposeShelf,2017-12-22 11:37:18,72r
10864RR,disposeShelf,2017-12-22 12:08:18,80r
10866RR,disposeShelf,2017-12-22 12:10:18,99r
10891RR,disposeShelf,2017-12-22 12:37:18,84r
10903RR,disposeShelf,2017-12-22 12:51:18,25r
10916RR,disposeShelf,2017-12-22 13:06:18,86r
10930RR,disposeShelf,2017-12-22 13:22:18,30r
10962RR,disposeShelf,2017-12-22 13:53:18,26r
10971RR,disposeShelf,2017-12-22 14:01:18,90r
11005RR,disposeShelf,2017-12-22 14:25:18,37r
11023RR,disposeShelf,2017-12-22 14:38:18,46r
11025RR,disposeShelf,2017-12-22 14:40:18,20r
11029RR,disposeShelf,2017-12-22 14:43:18,32r
11031RR,disposeShelf,2017-12-22 14:44:18,19r
11044RR,disposeShelf,2017-12-22 14:58:18,81r
11066RR,disposeShelf,2017-12-22 15:26:18,74r
11088RR,disposeShelf,2017-12-22 15:46:18,76r
11096RR,disposeShelf,2017-12-22 16:00:18,20r
11105RR,disposeShelf,2017-12-22 16:06:18,40r
11137RR,disposeShelf,2017-12-22 16:58:18,10r
11142RR,disposeShelf,2017-12-22 17:01:18,87r
11155RR,disposeShelf,2017-12-22 17:18:18,84r
11163RR,disposeShelf,2017-12-22 17:26:18,17r
11211RR,disposeShelf,2017-12-22 18:29:18,23r
11216RR,disposeShelf,2017-12-22 18:33:18,47r
11227RR,disposeShelf,2017-12-22 18:42:18,57r
11243RR,disposeShelf,2017-12-22 18:55:18,92r
11260RR,disposeShelf,2017-12-22 19:07:18,60r
11267RR,disposeShelf,2017-12-22 19:12:18,24r
11281RR,disposeShelf,2017-12-22 19:24:18,53r
11297RR,disposeShelf,2017-12-22 19:34:18,95r
11306RR,disposeShelf,2017-12-22 19:41:18,66r
11322RR,disposeShelf,2017-12-22 20:03:18,5r
11323RR,disposeShelf,2017-12-22 20:04:18,96r
11344RR,disposeShelf,2017-12-22 20:39:18,49r
11356RR,disposeShelf,2017-12-22 20:49:18,89r
11385RR,disposeShelf,2017-12-22 21:31:18,43r
11400RR,disposeShelf,2017-12-22 21:46:18,63r
11411RR,disposeShelf,2017-12-22 22:01:18,39r
11419RR,disposeShelf,2017-12-22 22:10:18,44r
11452RR,disposeShelf,2017-12-22 22:43:18,15r
11469RR,disposeShelf,2017-12-22 23:01:18,83r
11478RR,disposeShelf,2017-12-22 23:09:18,61r
11492RR,disposeShelf,2017-12-22 23:28:18,62r
11496RR,disposeShelf,2017-12-22 23:34:18,12r
11521RR,disposeShelf,2017-12-23 00:09:18,41r
11540RR,disposeShelf,2017-12-23 00:42:18,77r
11571RR,disposeShelf,2017-12-23 01:17:18,16r
11601RR,disposeShelf,2017-12-23 01:42:18,98r
11605RR,disposeShelf,2017-12-23 01:45:18,4r
11607RR,disposeShelf,2017-12-23 01:47:18,55r
11615RR,disposeShelf,2017-12-23 01:59:18,73r
11635RR,disposeShelf,2017-12-23 02:39:18,56r
11654RR,disposeShelf,2017-12-23 03:04:18,75r
11662RR,disposeShelf,2017-12-23 03:09:18,1r
11676RR,disposeShelf,2017-12-23 03:37:18,29r
11707RR,disposeShelf,2017-12-23 04:29:18,64r
11734RR,disposeShelf,2017-12-23 04:53:18,6r
11738RR,disposeShelf,2017-12-23 04:55:18,58r
11740RR,disposeShelf,2017-12-23 04:57:18,94r
11772RR,disposeShelf,2017-12-23 05:29:18,36r
11780RR,disposeShelf,2017-12-23 05:40:18,3r
11798RR,disposeShelf,2017-12-23 06:03:18,91r
11815RR,disposeShelf,2017-12-23 06:24:18,82r
11822RR,disposeShelf,2017-12-23 06:30:18,51r
11871RR,disposeShelf,2017-12-23 07:32:18,69r
11873RR,disposeShelf,2017-12-23 07:34:18,67r
11881RR,disposeShelf,2017-12-23 07:39:18,31r
11904RR,disposeShelf,2017-12-23 08:19:18,94r
11914RR,disposeShelf,2017-12-23 08:34:18,68r
11940RR,disposeShelf,2017-12-23 09:06:18,97r
11944RR,disposeShelf,2017-12-23 09:09:18,71r
11947RR,disposeShelf,2017-12-23 09:11:18,79r
11977RR,disposeShelf,2017-12-23 09:55:18,88r
11989RR,disposeShelf,2017-12-23 10:07:18,65r
12013RR,disposeShelf,2017-12-23 10:29:18,54r
12030RR,disposeShelf,2017-12-23 10:43:18,7r
12042RR,disposeShelf,2017-12-23 10:50:18,11r
12050RR,disposeShelf,2017-12-23 10:55:18,35r
12073RR,disposeShelf,2017-12-23 11:34:18,18r
12099RR,disposeShelf,2017-12-23 12:15:18,78r
12108RR,disposeShelf,2017-12-23 12:21:18,45r
12134RR,disposeShelf,2017-12-23 12:50:18,21r
12158RR,disposeShelf,2017-12-23 13:18:18,22r
12168RR,disposeShelf,2017-12-23 13:28:18,8r
12189RR,disposeShelf,2017-12-23 13:52:18,34r
12202RR,disposeShelf,2017-12-23 14:05:18,52r
12220RR,disposeShelf,2017-12-23 14:26:18,59r
12238RR,disposeShelf,2017-12-23 14:52:18,42r
12260RR,disposeShelf,2017-12-23 15:20:18,38r
12279RR,disposeShelf,2017-12-23 15:37:18,0r
12287RR,disposeShelf,2017-12-23 15:44:18,33r
12335RR,disposeShelf,2017-12-23 16:32:18,28r
12338RR,disposeShelf,2017-12-23 16:34:18,13r
12351RR,disposeShelf,2017-12-23 16:51:18,70r
12359RR,disposeShelf,2017-12-23 16:56:18,50r
12369RR,disposeShelf,2017-12-23 17:09:18,80r
12413RR,disposeShelf,2017-12-23 18:03:18,86r
12426RR,disposeShelf,2017-12-23 18:15:18,93r
12430RR,disposeShelf,2017-12-23 18:18:18,30r
12472RR,disposeShelf,2017-12-23 18:59:18,27r
12476RR,disposeShelf,2017-12-23 19:02:18,37r
12490RR,disposeShelf,2017-12-23 19:11:18,90r
12501RR,disposeShelf,2017-12-23 19:24:18,46r
12511RR,disposeShelf,2017-12-23 19:30:18,2r
12518RR,disposeShelf,2017-12-23 19:36:18,32r
12536RR,disposeShelf,2017-12-23 20:01:18,19r
12545RR,disposeShelf,2017-12-23 20:12:18,81r
12577RR,disposeShelf,2017-12-23 21:08:18,9r
12597RR,disposeShelf,2017-12-23 21:33:18,20r
12625RR,disposeShelf,2017-12-23 22:07:18,40r
12638RR,disposeShelf,2017-12-23 22:22:18,87r
12649RR,disposeShelf,2017-12-23 22:33:18,84r
12672RR,disposeShelf,2017-12-23 23:04:18,59r
12688RR,disposeShelf,2017-12-23 23:21:18,17r
12693RR,disposeShelf,2017-12-23 23:28:18,23r
12713RR,disposeShelf,2017-12-23 23:54:18,47r
12732RR,disposeShelf,2017-12-24 00:27:18,57r
12763RR,disposeShelf,2017-12-24 01:10:18,92r
12771RR,disposeShelf,2017-12-24 01:16:18,24r
12783RR,disposeShelf,2017-12-24 01:42:18,95r
12820RR,disposeShelf,2017-12-24 03:06:18,96r
12850RR,disposeShelf,2017-12-24 03:48:18,89r
12858RR,disposeShelf,2017-12-24 03:51:18,43r
12873RR,disposeShelf,2017-12-24 04:17:18,63r
12903RR,disposeShelf,2017-12-24 04:49:18,39r
12908RR,disposeShelf,2017-12-24 04:56:18,15r
12913RR,disposeShelf,2017-12-24 05:01:18,44r
12953RR,disposeShelf,2017-12-24 06:00:18,83r
12963RR,disposeShelf,2017-12-24 06:08:18,61r
12979RR,disposeShelf,2017-12-24 06:23:18,62r
12989RR,disposeShelf,2017-12-24 06:29:18,14r
13012RR,disposeShelf,2017-12-24 06:50:18,99r
13025RR,disposeShelf,2017-12-24 07:06:18,41r
13043RR,disposeShelf,2017-12-24 07:28:18,16r
13055RR,disposeShelf,2017-12-24 07:41:18,98r
13092RR,disposeShelf,2017-12-24 08:41:18,55r
13101RR,disposeShelf,2017-12-24 08:47:18,56r
13140RR,disposeShelf,2017-12-24 09:19:18,75r
13143RR,disposeShelf,2017-12-24 09:22:18,26r
13158RR,disposeShelf,2017-12-24 09:29:18,1r
13180RR,disposeShelf,2017-12-24 09:48:18,29r
13185RR,disposeShelf,2017-12-24 09:52:18,72r
13210RR,disposeShelf,2017-12-24 10:14:18,64r
13212RR,disposeShelf,2017-12-24 10:16:18,66r
13224RR,disposeShelf,2017-12-24 10:25:18,6r
13226RR,disposeShelf,2017-12-24 10:27:18,58r
13244RR,disposeShelf,2017-12-24 10:47:18,36r
13246RR,disposeShelf,2017-12-24 10:49:18,3r
13275RR,disposeShelf,2017-12-24 11:49:18,82r
13283RR,disposeShelf,2017-12-24 11:56:18,51r
13327RR,disposeShelf,2017-12-24 12:43:18,72r
13336RR,disposeShelf,2017-12-24 12:48:18,48r
13344RR,disposeShelf,2017-12-24 12:55:18,69r
13350RR,disposeShelf,2017-12-24 13:03:18,67r
13364RR,disposeShelf,2017-12-24 13:17:18,31r
13388RR,disposeShelf,2017-12-24 13:46:18,94r
13408RR,disposeShelf,2017-12-24 14:12:18,68r
13421RR,disposeShelf,2017-12-24 14:20:18,97r
13445RR,disposeShelf,2017-12-24 14:51:18,71r
13447RR,disposeShelf,2017-12-24 14:53:18,77r
13461RR,disposeShelf,2017-12-24 15:09:18,65r
13469RR,disposeShelf,2017-12-24 15:14:18,79r
13496RR,disposeShelf,2017-12-24 16:07:18,7r
13537RR,disposeShelf,2017-12-24 16:51:18,4r
13548RR,disposeShelf,2017-12-24 16:59:18,35r
13553RR,disposeShelf,2017-12-24 17:03:18,11r
13564RR,disposeShelf,2017-12-24 17:11:18,18r
13568RR,disposeShelf,2017-12-24 17:16:18,5r
13580RR,disposeShelf,2017-12-24 17:28:18,78r
13600RR,disposeShelf,2017-12-24 18:08:18,45r
13627RR,disposeShelf,2017-12-24 18:42:18,22r
13640RR,disposeShelf,2017-12-24 19:02:18,8r
13660RR,disposeShelf,2017-12-24 19:37:18,34r
13683RR,disposeShelf,2017-12-24 20:03:18,10r
13711RR,disposeShelf,2017-12-24 20:42:18,38r
13718RR,disposeShelf,2017-12-24 20:48:18,42r
13731RR,disposeShelf,2017-12-24 20:58:18,0r
13751RR,disposeShelf,2017-12-24 21:20:18,33r
13771RR,disposeShelf,2017-12-24 21:48:18,76r
13780RR,disposeShelf,2017-12-24 21:59:18,13r
13790RR,disposeShelf,2017-12-24 22:12:18,70r
13801RR,disposeShelf,2017-12-24 22:34:18,50r
13822RR,disposeShelf,2017-12-24 22:59:18,80r
13861RR,disposeShelf,2017-12-24 23:43:18,74r
13869RR,disposeShelf,2017-12-24 23:51:18,86r
13883RR,disposeShelf,2017-12-25 00:03:18,25r
13895RR,disposeShelf,2017-12-25 00:14:18,54r
13918RR,disposeShelf,2017-12-25 00:38:18,30r
13938RR,disposeShelf,2017-12-25 00:58:18,27r
13950RR,disposeShelf,2017-12-25 01:06:18,93r
13952RR,disposeShelf,2017-12-25 01:08:18,37r
13982RR,disposeShelf,2017-12-25 02:00:18,2r
14012RR,disposeShelf,2017-12-25 02:50:18,32r
14014RR,disposeShelf,2017-12-25 02:52:18,19r
14060RR,disposeShelf,2017-12-25 03:50:18,80r
14071RR,disposeShelf,2017-12-25 03:59:18,46r
14082RR,disposeShelf,2017-12-25 04:12:18,52r
14099RR,disposeShelf,2017-12-25 04:32:18,40r
14105RR,disposeShelf,2017-12-25 04:37:18,84r
14120RR,disposeShelf,2017-12-25 04:59:18,59r
14141RR,disposeShelf,2017-12-25 05:22:18,17r
14156RR,disposeShelf,2017-12-25 05:38:18,87r
14159RR,disposeShelf,2017-12-25 05:41:18,90r
14184RR,disposeShelf,2017-12-25 06:14:18,35r
14187RR,disposeShelf,2017-12-25 06:16:18,23r
14191RR,disposeShelf,2017-12-25 06:18:18,47r
14213RR,disposeShelf,2017-12-25 06:58:18,57r
14242RR,disposeShelf,2017-12-25 07:43:18,92r
14259RR,disposeShelf,2017-12-25 08:03:18,53r
14282RR,disposeShelf,2017-12-25 08:30:18,95r
14295RR,disposeShelf,2017-12-25 08:38:18,96r
14296RR,disposeShelf,2017-12-25 08:39:18,49r
14338RR,disposeShelf,2017-12-25 09:37:18,63r
14354RR,disposeShelf,2017-12-25 09:52:18,81r
14356RR,disposeShelf,2017-12-25 09:54:18,39r
14402RR,disposeShelf,2017-12-25 11:07:18,62r
14424RR,disposeShelf,2017-12-25 11:36:18,14r
14442RR,disposeShelf,2017-12-25 12:02:18,99r
14448RR,disposeShelf,2017-12-25 12:09:18,41r
14471RR,disposeShelf,2017-12-25 12:30:18,98r
14503RR,disposeShelf,2017-12-25 13:00:18,69r
14505RR,disposeShelf,2017-12-25 13:02:18,24r
14507RR,disposeShelf,2017-12-25 13:04:18,56r
14517RR,disposeShelf,2017-12-25 13:12:18,55r
14521RR,disposeShelf,2017-12-25 13:15:18,60r
14544RR,disposeShelf,2017-12-25 13:48:18,73r
14583RR,disposeShelf,2017-12-25 14:34:18,75r
14585RR,disposeShelf,2017-12-25 14:35:18,26r
14589RR,disposeShelf,2017-12-25 14:38:18,1r
14599RR,disposeShelf,2017-12-25 14:52:18,29r
14626RR,disposeShelf,2017-12-25 15:31:18,64r
14653RR,disposeShelf,2017-12-25 15:58:18,66r
14662RR,disposeShelf,2017-12-25 16:03:18,6r
14666RR,disposeShelf,2017-12-25 16:07:18,58r
14673RR,disposeShelf,2017-12-25 16:12:18,36r
14707RR,disposeShelf,2017-12-25 16:52:18,3r
14718RR,disposeShelf,2017-12-25 17:01:18,82r
14729RR,disposeShelf,2017-12-25 17:13:18,91r
14744RR,disposeShelf,2017-12-25 17:28:18,51r
14751RR,disposeShelf,2017-12-25 17:35:18,72r
14781RR,disposeShelf,2017-12-25 18:14:18,48r
14804RR,disposeShelf,2017-12-25 18:34:18,31r
14810RR,disposeShelf,2017-12-25 18:38:18,67r
14820RR,disposeShelf,2017-12-25 18:53:18,94r
14828RR,disposeShelf,2017-12-25 19:00:18,68r
14855RR,disposeShelf,2017-12-25 19:31:18,61r
14867RR,disposeShelf,2017-12-25 19:44:18,71r
14878RR,disposeShelf,2017-12-25 19:53:18,97r
14899RR,disposeShelf,2017-12-25 20:13:18,77r
14903RR,disposeShelf,2017-12-25 20:15:18,15r
14914RR,disposeShelf,2017-12-25 20:28:18,65r
14929RR,disposeShelf,2017-12-25 20:42:18,39r
14951RR,disposeShelf,2017-12-25 21:13:18,7r
14961RR,disposeShelf,2017-12-25 21:19:18,79r
14970RR,disposeShelf,2017-12-25 21:27:18,12r
14987RR,disposeShelf,2017-12-25 21:58:18,43r
15003RR,disposeShelf,2017-12-25 22:32:18,4r
15031RR,disposeShelf,2017-12-25 23:32:18,5r
15066RR,disposeShelf,2017-12-26 00:06:18,21r
15076RR,disposeShelf,2017-12-26 00:20:18,18r
15090RR,disposeShelf,2017-12-26 00:29:18,45r
15103RR,disposeShelf,2017-12-26 00:45:18,84r
15128RR,disposeShelf,2017-12-26 01:12:18,22r
15150RR,disposeShelf,2017-12-26 01:33:18,8r
15155RR,disposeShelf,2017-12-26 01:39:18,34r
15166RR,disposeShelf,2017-12-26 01:50:18,10r
15192RR,disposeShelf,2017-12-26 02:38:18,42r
15212RR,disposeShelf,2017-12-26 03:05:18,0r
15214RR,disposeShelf,2017-12-26 03:08:18,33r
15242RR,disposeShelf,2017-12-26 04:04:18,13r
15253RR,disposeShelf,2017-12-26 04:21:18,28r
15269RR,disposeShelf,2017-12-26 04:44:18,50r
15291RR,disposeShelf,2017-12-26 05:30:18,74r
15324RR,disposeShelf,2017-12-26 06:06:18,25r
15351RR,disposeShelf,2017-12-26 06:33:18,49r
15354RR,disposeShelf,2017-12-26 06:35:18,54r
15390RR,disposeShelf,2017-12-26 07:18:18,27r
15407RR,disposeShelf,2017-12-26 07:31:18,93r
15420RR,disposeShelf,2017-12-26 07:41:18,2r
15422RR,disposeShelf,2017-12-26 07:43:18,37r
15426RR,disposeShelf,2017-12-26 07:48:18,76r
15462RR,disposeShelf,2017-12-26 08:49:18,19r
15472RR,disposeShelf,2017-12-26 09:00:18,80r
15474RR,disposeShelf,2017-12-26 09:02:18,20r
15523RR,disposeShelf,2017-12-26 10:00:18,46r
15526RR,disposeShelf,2017-12-26 10:03:18,52r
15537RR,disposeShelf,2017-12-26 10:14:18,11r
15541RR,disposeShelf,2017-12-26 10:17:18,40r
15562RR,disposeShelf,2017-12-26 10:48:18,59r
15600RR,disposeShelf,2017-12-26 11:34:18,90r
15611RR,disposeShelf,2017-12-26 11:48:18,87r
15617RR,disposeShelf,2017-12-26 11:52:18,35r
15643RR,disposeShelf,2017-12-26 12:25:18,23r
15664RR,disposeShelf,2017-12-26 12:52:18,47r
15669RR,disposeShelf,2017-12-26 12:56:18,57r
15686RR,disposeShelf,2017-12-26 13:10:18,92r
15705RR,disposeShelf,2017-12-26 13:38:18,53r
15724RR,disposeShelf,2017-12-26 13:59:18,95r
15728RR,disposeShelf,2017-12-26 14:02:18,96r
15750RR,disposeShelf,2017-12-26 14:24:18,17r
15751RR,disposeShelf,2017-12-26 14:24:18,44r
15767RR,disposeShelf,2017-12-26 14:34:18,81r
15790RR,disposeShelf,2017-12-26 14:56:18,63r
15792RR,disposeShelf,2017-12-26 14:57:18,30r
15797RR,disposeShelf,2017-12-26 15:04:18,83r
15810RR,disposeShelf,2017-12-26 15:29:18,62r
15845RR,disposeShelf,2017-12-26 16:25:18,99r
15855RR,disposeShelf,2017-12-26 16:35:18,41r
15893RR,disposeShelf,2017-12-26 17:18:18,3r
15923RR,disposeShelf,2017-12-26 17:45:18,24r
15929RR,disposeShelf,2017-12-26 17:49:18,69r
15958RR,disposeShelf,2017-12-26 18:16:18,55r
15968RR,disposeShelf,2017-12-26 18:21:18,56r
15970RR,disposeShelf,2017-12-26 18:22:18,60r
15973RR,disposeShelf,2017-12-26 18:23:18,73r
15994RR,disposeShelf,2017-12-26 18:51:18,6r
16032RR,disposeShelf,2017-12-26 19:37:18,75r
16035RR,disposeShelf,2017-12-26 19:39:18,26r
16052RR,disposeShelf,2017-12-26 20:00:18,1r
16071RR,disposeShelf,2017-12-26 20:28:18,29r
16090RR,disposeShelf,2017-12-26 20:50:18,66r
16106RR,disposeShelf,2017-12-26 21:10:18,58r
16109RR,disposeShelf,2017-12-26 21:12:18,36r
16127RR,disposeShelf,2017-12-26 21:35:18,98r
16152RR,disposeShelf,2017-12-26 22:01:18,82r
16160RR,disposeShelf,2017-12-26 22:10:18,51r
16177RR,disposeShelf,2017-12-26 22:25:18,91r
16200RR,disposeShelf,2017-12-26 22:56:18,72r
16206RR,disposeShelf,2017-12-26 23:04:18,30r
16219RR,disposeShelf,2017-12-26 23:15:18,63r
16239RR,disposeShelf,2017-12-26 23:43:18,44r
16265RR,disposeShelf,2017-12-27 00:08:18,48r
16288RR,disposeShelf,2017-12-27 00:30:18,31r
16290RR,disposeShelf,2017-12-27 00:32:18,67r
16311RR,disposeShelf,2017-12-27 00:55:18,68r
16327RR,disposeShelf,2017-12-27 01:06:18,61r
16347RR,disposeShelf,2017-12-27 01:24:18,77r
16354RR,disposeShelf,2017-12-27 01:31:18,97r
16365RR,disposeShelf,2017-12-27 01:50:18,71r
16390RR,disposeShelf,2017-12-27 02:20:18,15r
16415RR,disposeShelf,2017-12-27 02:43:18,7r
16422RR,disposeShelf,2017-12-27 02:50:18,65r
16424RR,disposeShelf,2017-12-27 02:51:18,39r
16431RR,disposeShelf,2017-12-27 02:56:18,94r
16451RR,disposeShelf,2017-12-27 03:37:18,79r
16476RR,disposeShelf,2017-12-27 04:23:18,43r
16517RR,disposeShelf,2017-12-27 05:17:18,21r
16540RR,disposeShelf,2017-12-27 05:46:18,32r
16547RR,disposeShelf,2017-12-27 05:51:18,4r
16566RR,disposeShelf,2017-12-27 06:10:18,18r
16567RR,disposeShelf,2017-12-27 06:12:18,45r
16579RR,disposeShelf,2017-12-27 06:27:18,22r
16600RR,disposeShelf,2017-12-27 07:00:18,8r
16626RR,disposeShelf,2017-12-27 07:31:18,10r
16639RR,disposeShelf,2017-12-27 07:46:18,38r
16650RR,disposeShelf,2017-12-27 07:58:18,42r
16654RR,disposeShelf,2017-12-27 08:02:18,0r
16674RR,disposeShelf,2017-12-27 08:33:18,33r
16701RR,disposeShelf,2017-12-27 09:01:18,86r
16703RR,disposeShelf,2017-12-27 09:03:18,54r
16729RR,disposeShelf,2017-12-27 09:34:18,13r
16744RR,disposeShelf,2017-12-27 09:49:18,28r
16752RR,disposeShelf,2017-12-27 09:54:18,50r
16757RR,disposeShelf,2017-12-27 10:02:18,74r
16800RR,disposeShelf,2017-12-27 11:00:18,49r
16806RR,disposeShelf,2017-12-27 11:07:18,45r
16812RR,disposeShelf,2017-12-27 11:19:18,27r
16833RR,disposeShelf,2017-12-27 11:41:18,93r
16850RR,disposeShelf,2017-12-27 12:03:18,2r
16867RR,disposeShelf,2017-12-27 12:24:18,76r
16889RR,disposeShelf,2017-12-27 12:50:18,19r
16906RR,disposeShelf,2017-12-27 13:10:18,80r
16920RR,disposeShelf,2017-12-27 13:21:18,39r
16931RR,disposeShelf,2017-12-27 13:28:18,20r
16956RR,disposeShelf,2017-12-27 14:08:18,46r
16970RR,disposeShelf,2017-12-27 14:24:18,52r
16980RR,disposeShelf,2017-12-27 14:37:18,59r
16995RR,disposeShelf,2017-12-27 14:57:18,90r
17026RR,disposeShelf,2017-12-27 15:55:18,23r
17091RR,disposeShelf,2017-12-27 17:05:18,92r
17104RR,disposeShelf,2017-12-27 17:14:18,53r
17115RR,disposeShelf,2017-12-27 17:22:18,71r
17122RR,disposeShelf,2017-12-27 17:29:18,48r
17135RR,disposeShelf,2017-12-27 17:44:18,95r
17165RR,disposeShelf,2017-12-27 18:11:18,96r
17170RR,disposeShelf,2017-12-27 18:15:18,35r
17174RR,disposeShelf,2017-12-27 18:22:18,81r
17184RR,disposeShelf,2017-12-27 18:30:18,17r
17205RR,disposeShelf,2017-12-27 19:04:18,83r
17207RR,disposeShelf,2017-12-27 19:05:18,62r
